"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"result.11",0.747203665157558,-0.0109672124790169,1.36848888555068,0.272045375521802,0.733706199743706,0.264874177324741,0.107011652829068,0.20015515301185,0.387918935166057,0.402834482921597,-0.0666726147271942,0.00638999229922116,0.0322712658454389,0.25258024897183,-0.0069562377072839,0.157610069200363,-0.303902919722751,-0.108879643337598,0.125636254590931,0.687690400827965,-0.131413537286189,-0.0648310590610585,0.0462518975236522,0.0243908670181305,0.56959107438489,0.245697158370178,0.929573600649407,0.911901116752478,0.815424051456803,0.0626912515092164,0.248466248901364,0.0520295628185934,0.240753541150339,-0.255284189690266,0.0674149884067758,-0.33426514685489,0.420217893179169,-0.214800452037472,0.133069538517698,0.295935630945591,0.660151102029836,0.595240380361009,0.131527761359964,0.256112398877253,-0.0779361952665141,0.0881608098974513,0.244611389104065,0.399860958521845,0.826807044892064,0.546181444262544,0.597177398038001,0.596007632701411,0.29285448875167,0.76601480009952,0.662779722369377,0.499146238402118
"result.12",0.979807174095191,-0.132798632766206,1.60207965681725,0.301849308942532,0.56887851318716,0.266535341016943,0.059674888045034,0.273637955894281,0.41973187441858,0.312235998106715,-0.130732816427387,-0.0473233247047005,-0.0336266397021835,0.37649123382191,-0.0405899944239759,0.162962599230691,-0.213750925267752,-0.241172071098197,0.175706723538207,0.671785441144521,-0.212804705739608,-0.137311526782459,0.0528092803875942,-0.0320513298292727,0.357389719839769,0.248670482029094,0.956717559010055,0.969565251152744,0.751806780894617,0.078576434338187,0.194470028253487,0.154899079661022,0.347657108398296,-0.191304128627747,0.238268050816765,-0.495737845569398,0.532615518729452,-0.191899425546242,0.268242471730839,0.21800820677787,0.777688986514539,0.597313166195027,0.0716813226500401,0.164845070126809,-0.0436659015242578,0.0830354025289246,0.196141122168784,0.421308461731522,0.562859087085031,0.565287126704737,0.48994918187491,0.658960910224974,0.287868265588922,0.490238372979192,0.474670936960347,0.335575436566506
"result.13",0.86608246140423,-0.0595514246895398,1.30520813386869,-0.00993588069359777,0.699964074015023,0.157521793663762,-0.0955371431639898,0.208897722954635,0.346657067530108,0.485582856771059,-0.0617944530385158,-0.0230232108234125,-0.00543541618026174,0.224107357354695,0.0529481319822525,0.0442624099428533,-0.174419392339165,-0.178094200779536,0.135652836485266,0.870346971421973,-0.22456053289238,0.00887147871698503,0.019382490119615,0.0369443732270639,0.575020504218945,0.23736323814614,1.06981675401836,1.09888421402748,0.884831855370485,0.0502133515800132,0.117924960398906,0.0453310385158532,0.378327992338472,-0.117055188702855,0.309230109340534,-0.237802804605224,0.419740993882664,-0.409390176849344,0.209825541293406,0.283525800030616,0.954179630013649,0.74912098964874,0.0737639559833336,0.155665095067038,-0.0279383693728515,0.0289580069737401,0.117182258678708,0.298549196672774,0.808572003561646,0.378333499518473,0.646809897308606,0.425267492911295,0.230260136224614,0.532631662694061,0.393852550210022,0.220426596252591
"result.14",0.545088978454277,-0.0293225394965941,1.44471331825535,0.527719054885273,0.739263134969184,0.33923080358227,0.0518893661538672,0.314414205924983,0.334558495536228,0.514192031730353,-0.152989969078044,0.0201874909238929,0.0313141265802806,0.227154133100403,-0.0433415760092465,-0.0203540851831313,-0.296102669003953,-0.307010180542188,0.298674870717491,0.634018003931165,-0.0426182720883172,0.0506418271996528,0.0273769443062706,0.109767395579871,0.310935027714295,0.260685847948226,0.927517850008515,0.844242567097457,0.700792130574301,0.0773586811027267,0.238826374377376,0.0643117132431605,0.254249840279064,-0.126071448247254,0.109543652614139,-0.342488607464433,0.350063700687196,-0.322983598473561,0.224939651528798,0.316211476046111,0.716789037501606,0.65333514407181,0.177799763738553,0.331229007936009,-0.0536199421990475,0.130670923262991,0.251436420713328,0.381327469304758,0.479290099145692,0.496053265102523,0.789182728889766,0.528366475452801,0.20678248420034,0.64203567633866,0.45079943946555,0.330910651343006
"result.15",1.38288032678617,-0.100825096809729,1.78252840691208,0.0825531496224831,0.440153635148705,0.148518842083087,-0.122406702749981,0.119406952018497,0.370180719708615,0.27674313210776,0.00893394610017425,0.0263335390270343,-0.0920936346771793,0.401314905628715,0.0359641365773947,0.164516841786018,-0.374604182758403,-0.0674872392965586,0.195181132498636,0.907816478309964,-0.0943897355208615,-0.145385990095358,-0.222854490036724,0.0232619727543353,0.459592713859415,0.224022495959642,1.06235934210659,0.964389257726524,0.748431612045795,0.0913670939344308,0.169457935337868,0.143013018719319,0.287643742589632,-0.226400399451775,0.285263704618406,-0.574408783589306,0.450706013546142,-0.385765310942089,0.22609351390385,0.249865406662396,0.983474818340884,0.792096837953972,0.0885364226115581,0.206189162404999,-0.0357558163852523,0.0666935255848952,0.171267318633978,0.464448723186359,0.830517508832607,0.650722588833361,0.526139022194733,0.548688004964797,0.39635429956127,0.648415787269961,0.406310846740352,0.357198143495528
"result.16",0.859811624249475,0.124834317897419,1.59362843050033,0.313959421432374,0.805866382434863,0.282233164691188,0.131490017960052,0.23046516040208,0.167207075095644,0.630924370071876,-0.0745265216240095,-0.0474786616605804,0.0464579886901672,0.241400514930243,-0.0173771886772435,0.0275242011756074,-0.359423207882992,-0.234130171503185,0.331120656741235,0.733250632086985,0.0253714109595311,0.0125850755480276,-0.116610918258324,-0.0556034996846498,0.638907230502624,0.255715367177519,0.932777875430061,0.955966243945069,0.761047508063406,0.0968142684895374,0.177857985845285,0.0975995961968313,0.35068655494159,-0.166473958766691,0.125673289640113,-0.397619678400783,0.326481851402676,-0.360804787610011,0.159889426495698,0.217438445850151,0.588565839013637,0.491534285977473,0.0849979995105009,0.222399613835988,-0.0585323713535977,0.108008254841497,0.202692778698739,0.345068371619561,0.580962619284491,0.424739132755829,0.786858192507606,0.536624091483053,0.18604172678644,0.634569621557438,0.513515283335095,0.376740359612974
"result.17",1.27972902002209,-0.0499478969513005,2.05112524187964,0.306495360093226,0.630506977924848,0.228931137644948,0.0329927515480213,0.160331387332519,0.354959122299086,0.614784956457271,-0.0674581967680175,0.0254688614139696,-0.00455292781015613,-0.00954653459628311,0.0669238843095152,-0.127599767746943,-0.227048137393204,-0.260973002495558,0.190700690008893,0.695572420023417,-0.0246993734264453,0.0514350882299737,-0.0471046610678542,0.0469382514349955,0.356903908679195,0.218872304028872,1.00782502385663,0.96162652222781,0.795965474061928,0.0792972289044395,0.153247852065415,-0.0974831352591301,0.200417033210666,-0.168101119575594,0.0731214557439836,-0.288953687625934,0.422367573075879,-0.297868190861726,0.228292955821317,0.293374134100727,0.692266990587439,0.538517858652123,0.0865111714511869,0.127146481739615,-0.0435742981984588,0.0673488645093862,0.180611401434243,0.324731760446779,0.355014614357418,0.585020787953349,0.521471236537749,0.512724047456571,0.235842729113744,0.453352710429162,0.455695636526107,0.286153451390846
"result.18",1.33264410396027,-0.182050892708685,2.16189631153389,0.42782877517783,0.560166178427309,0.24563565551704,-0.0541480860146055,0.200809587420782,0.377459277925806,0.365536392652628,-0.0497772240399976,0.0228134952507427,0.02355386012378,0.253443930443328,0.0573481765323767,-0.0969513906220664,-0.259228461831981,-0.252619441140814,0.127029043520538,0.799129563265532,0.0654590760786948,-0.0275042827018533,-0.19134591195068,0.0573863939920327,0.536360438328282,0.242312971239733,1.04267758857813,0.960008240424914,0.761912910148726,0.0707942148802743,0.199908548711748,0.0464607146285244,0.361836051708659,-0.166169221685218,0.159092064269399,-0.243196716519754,0.364458713353365,-0.269538855043448,0.315645759959449,0.245869521287415,0.688828564671351,0.530771865586561,0.131855667011705,0.154829195173774,-0.0626996008089315,0.055394273736177,0.200833746436105,0.350740009558357,0.571589055277523,0.46126493981696,0.550537290528076,0.500037584438649,0.255533615949477,0.570320308313748,0.592144348782106,0.314184756288314
"result.19",0.70186148529203,-0.0498239598713117,1.60874976116514,0.532590475982372,0.612520611543646,0.215650371184153,-0.0106626951884395,0.290799929234243,0.402335448104023,0.337687052999667,0.0594145789683331,-0.00144876370428075,0.0281615066050009,0.426490866593611,-0.219808882813722,0.111167339692219,-0.172929600955493,-0.209610191861481,0.355650276497205,0.578066138995179,0.0740427845597069,-0.085984048642368,-0.270595721957277,-0.0198604127832478,0.528267048021395,0.194819724286592,0.937351832818199,0.966805598201444,0.767517299662249,0.090546054121233,0.193344160971233,0.212419572564107,0.192388149342839,-0.20209774864786,0.0200393120683345,-0.36557366432035,0.519219404105929,-0.153983084358378,0.188776709353073,0.265277142218245,0.820598960019644,0.670055298052611,0.120884177746777,0.354286722784521,-0.025062286604226,0.0842876120941532,0.193329544629041,0.394825347213353,0.607686865069176,0.559553776776988,0.874034209601978,0.601915670662629,0.386435007646273,0.748694706876929,0.439276666810782,0.330292630656852
"result.20",0.896280885335529,-0.100790900276166,1.61415726533246,0.386845209175728,0.470354451550774,0.264881056263975,-0.0220508891302535,0.193649418769765,0.491028014251009,0.277215533220347,-0.0463165247168422,-0.0211744972301673,-0.0401198461289027,0.438038283578363,0.0814012160096742,-0.0189192954895431,-0.407656935502766,-0.214072728808884,0.106523052122216,0.791037499210602,-0.306110791411944,0.084277674088446,0.137479483046747,0.122514942781063,0.42886320742838,0.24139171283978,0.984829512414937,0.921355419121534,0.731285151357657,0.0922076544239671,0.1968366144385,0.195705084061095,0.189478134213383,-0.171821639068086,0.12634990325428,-0.281448397925733,0.264173188614358,-0.290723939265888,0.260001751885658,0.308926235967377,0.866243055597479,0.774952281994054,0.108541962207446,0.283296997351672,-0.042611834052117,0.0986905827994391,0.208025726327698,0.379382945814655,0.802361559340796,0.69968157106043,0.794384168351521,0.597110266410592,0.301321145516631,0.791142622942809,0.510500335344169,0.329275379532437
"result.21",0.876226533986662,-0.0239111530845965,1.6772331607067,0.388812427660954,0.546608016397665,0.23114987963203,0.0205089818526274,0.225089175988555,0.475574832259203,0.404967043609719,-0.0627580190919705,0.0206930402445021,-0.0603475424725403,0.28896418770352,0.106221950068459,-0.233647553109045,-0.239067375835659,-0.366142308750473,0.13180492092547,0.781720709010451,-0.0539941763956744,-0.0445873784405153,-0.130749941530777,0.0408996856822869,0.484094208736186,0.213616487268079,1.04341946024734,0.953463482856619,0.739496682918664,0.0981331784516711,0.239987379366447,0.056213038223134,0.172065188656762,-0.256736019006029,0.225070237190671,-0.0834095472746969,0.447860527811095,-0.300550130070779,0.236468545064266,0.269720169312314,0.46548468241706,0.372182068070218,0.12091357230364,0.075150634681835,-0.0800104735012049,0.0945247093659803,0.244669431164558,0.458706267931004,0.647986034199336,0.535638590448442,0.530326711927671,0.536738625172377,0.231915163721054,0.620942207363028,0.463017466184874,0.284264863435892
"result.22",0.51030832716036,-0.0179499850452368,1.19228143478734,0.283815832488258,0.525362769260255,0.151185138690362,0.0125873666793209,0.166772022436785,0.411876988456771,0.257103180311563,0.0828201352125426,0.042729279769242,0.0479288364766944,0.426835099875763,-0.141521783431407,-0.105226202478595,-0.213367669749467,-0.220108977607325,0.318029023921157,0.81372219090792,-0.0895788021740493,-0.0172029077374806,-0.160354262833895,0.0092086043835968,0.496052958918877,0.258688312940791,1.0002787162638,0.924993206956296,0.691174975296872,0.101444402882966,0.164780922130007,0.202596508455765,0.199808294798956,-0.251990238397476,0.150768681580979,-0.171227025981615,0.53323731911341,-0.342258985182031,0.17910273623318,0.210961816765616,0.477647493426789,0.385476291938601,0.041464657205301,0.210497651634957,-0.0897326510600911,0.0971220252123149,0.18884643732603,0.375884014783578,0.719431707229617,0.585095848801783,0.569637119928289,0.532649736336235,0.409779326009353,0.579574075971762,0.292495298310837,0.163090375453474
"result.23",0.609199641942123,0.0497766857429381,1.53691127041759,0.505053049891959,0.481143448034168,0.147002684195526,-0.0884427469504427,0.31584716674576,0.218161987589801,0.526173812095095,-0.10948810865511,-0.0493231286948888,0.0392243058631419,0.262043249287428,-0.168285027440313,0.245700035025616,-0.481730450578531,-0.0449246155513615,0.0489301081039394,0.896474796187123,-0.125086287543922,-0.0103586989508239,-0.184144830686185,0.0917851560010624,0.386304932963637,0.276341602862615,0.980392013565667,0.937588200909324,0.661148450445214,0.146218212090146,0.153348169498662,0.0415608974679886,0.251036308678267,-0.241626160323621,0.191644486500452,-0.488684222164312,0.370459954941931,-0.483291085687142,0.270704199608161,0.282074399519595,0.525818414998721,0.343912590138678,0.0775633504179412,0.29361232507104,-0.0422048621254547,0.154416270194079,0.21280669989668,0.387639645643882,0.923706794880888,0.689698841573738,0.799461539908941,0.634743284338956,0.187789043456632,0.789052281676392,0.393061322176154,0.226392091766824
"result.24",1.32179570909538,-0.141217942686847,2.22355626903787,0.621426120369534,0.398514152443217,0.261226938289796,-0.143055998028298,0.211946457985976,0.402406268327702,0.388698381814438,-0.0349886311685325,-0.0355332619303574,-0.0373169987107811,0.240276355197223,-0.0789023581360361,0.00192334224925429,-0.13387025286913,-0.319749714019882,0.105549858675455,0.821510606797055,-0.108532644849382,0.00152879521563549,-0.0521067195483987,-0.0223158595130583,0.552291770513269,0.288940961100603,1.00455788138864,0.966306031775241,0.76523806997763,0.146419359661441,0.178053190363098,0.0964860720111786,0.455267214202939,-0.189858577838737,-0.0786131973783613,-0.295963827788065,0.579069351983962,-0.204616145089751,0.303011770916737,0.355060618255784,1.08960435067412,0.898865849073198,0.126748955771667,0.23346849317545,-0.0490645271597522,0.124909920413488,0.247785591036996,0.338388890989843,0.53319514953909,0.366026126532527,0.656794407588091,0.477521783873125,0.259134923381624,0.58727568385002,0.571321076908105,0.511554919257972
"result.25",1.25396844969972,-0.150880318504535,1.93881719438793,0.34043647644196,0.443328410887062,0.21527198318517,0.047940615747471,0.290053757891219,0.500995503014557,0.342065405473818,0.0631236195312742,0.111681478346441,0.0106699353914408,0.421016911219786,-0.104071913374279,-0.0438137101986011,-0.197064611192024,-0.319307405818145,0.0992086825999861,0.648915517809883,-0.0676190893481751,-0.0431799328123096,-0.0567904213875462,0.070468437058303,0.433773456790473,0.210052540690794,1.01092231015532,0.995169719294422,0.868709996241794,0.0525527419443534,0.213353878828574,0.197482873341694,0.30963140877608,-0.200527946006848,0.155669119319487,-0.293419631061919,0.631057305870179,-0.146454965656377,0.186088666012389,0.185050118308531,0.583947097802091,0.515300085960367,0.0793511331902221,0.183158083278635,-0.0364847411604077,0.0351056981145027,0.191545941357043,0.374820249231714,0.50504148712128,0.587986306428164,0.767927882175071,0.734429609974717,0.389917895437059,0.498460267397184,0.478472758500943,0.360871622044021
"result.26",1.15740506357973,0.0120453413464621,1.74989942063007,0.222054002148926,0.622203216933458,0.296084457484741,-0.0230361034433546,0.180125148170979,0.489157864823232,0.267745539845942,0.0758189305045742,0.0456307132645415,0.0955238190193015,0.202536114095263,0.232497827763884,-0.0384836040442596,-0.194618455810664,-0.148030099368507,0.306448296184594,0.967336586288431,-0.136015829889839,0.260268814903668,-0.134926485188252,-0.0362875690110324,0.573558360182358,0.234832571244851,1.01521704706013,1.02367934268665,0.808494892395625,0.0880505533692832,0.143652320524447,0.00783040263971493,0.207625029357208,-0.194012766647733,0.135700787303654,-0.339118375583289,0.310924853569532,-0.348280472718029,0.264489368096998,0.293022391201766,0.701103565553588,0.511336711183854,0.113145041939241,0.255753071760552,-0.066619719696988,0.0793777982273269,0.126636517679297,0.349755842200502,0.832467215099674,0.547880513622991,0.579867830212086,0.753557369313805,0.32876169651907,0.572812470380139,0.505742779379244,0.379034485158526
"result.27",1.28614574625674,-0.112501926521978,2.31652232406401,0.643706578666843,0.448280533913352,0.232763641390841,-0.0819641372180048,0.147793480032228,0.367272958760972,0.415880192317959,-0.119854361401531,-0.0231151382344904,0.0178027268746756,0.161701966625861,-0.0632032661492481,-0.344547796522309,-0.242158585232923,-0.479700675663023,0.253680075691441,0.664838047537999,-0.064885490004961,0.0755231333966169,0.00905985738711769,0.144532826105962,0.492631498807195,0.200433914469395,0.944093368883618,0.959830910496505,0.730462010707232,0.0708048130291351,0.156817716348236,0.0321241203337088,0.247500199460412,-0.154213789431573,-0.0133166022033283,-0.110517137889633,0.536236575537081,-0.282749372286947,0.169708764798444,0.281158456198284,0.539343095190792,0.350860439689495,0.0879410069319252,0.179733611388134,-0.0509183723556503,0.0795291003337757,0.151769583930444,0.36285481663859,0.659220729989112,0.615623786376366,0.667663441324567,0.624817968633061,0.22386246376697,0.704670699435791,0.416511781794524,0.244962762333936
"result.28",0.632591739306048,0.0439174916837882,1.18328835776432,0.332726231731739,0.642521090157649,0.237213918726543,-0.0385650838022462,0.310141552994975,0.533272867339696,0.198402587528906,-0.0146096829431059,0.0583772946562759,0.0175915183965962,0.378885150055621,-0.0572034705899455,0.174601419578189,-0.256283622268077,-0.2380333446102,0.203414548725374,0.738179396376018,0.0238350008777193,-0.0132130621014547,-0.148950277474816,0.110992334378945,0.48537569335903,0.250146916650874,0.904557809920023,0.885635171549585,0.695141744343443,0.089413431116148,0.267126983186925,0.20466409492384,0.349220403192531,-0.191592807246133,0.0310000470893772,-0.508293722758658,0.546139692967068,-0.233401535378743,0.199386785861307,0.320687763305993,0.98349363322124,0.876352715622366,0.146613029792315,0.431257196015649,-0.0693325146560453,0.116073572444922,0.259687387488722,0.511415706807374,0.848679763222625,0.795389407455934,1.04840209987052,0.777099504408265,0.356639664837981,0.972449782221829,0.501554128116745,0.447497706492057
